"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"ITN_EASTING"|"ITN_NORTHING"|"ITN_TOID"|"ITN_TOID_VERSION"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"VERIFIED_ADDRESS"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
54822465|"The Hair Shop"|"02100156"|292316.4|92972.5|1|""|"0001000012318221"|5|292303.1|92975.2|"4000000025321221"|"5"|13.6|"34"|"Longbrook Street"|"Exeter"|"Devon"|"EX4 6AE"|"Y"|"Exeter District"|"01392216773"|""|""|""|""|"118 Information"|"01-DEC-2014"
54850783|"A H Jones Investigators"|"02100162"|292964.3|93030.6|1|""|"0001000012322675"|4|292955.1|93038.8|"4000000025336239"|"4"|12.3|"45"|"Clifton Road"|"Exeter"|"Devon"|"EX1 2BJ"|"Y"|"Exeter District"|"01392278612"|"www.ahjones.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
54919285|"Samuels Estate Agents"|"02110190"|292318.9|92982.6|1|""|"0001000012318219"|5|292305.2|92985.4|"4000000025321221"|"5"|14|"38"|"Longbrook Street"|"Exeter"|"Devon"|"EX4 6AE"|"Y"|"Exeter District"|"01392494999"|"www.samuelsagents.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
55071664|"Alpha Cleanse"|"02070100"|292083.8|93363.9|1|""|"0001000012324839"|3|292087|93373|"4000000025351723"|"3"|9.6|"11"|"King Stephen Close"|"Exeter"|"Devon"|"EX4 4LX"|"Y"|"Exeter District"|"01392495366"|""|""|""|""|"118 Information"|"01-DEC-2014"
64208228|"Broom Reid & Harris"|"07370478"|291943.8|92754.5|1|""|"0001000012290868"|4|291970.9|92776.7|"4000000025321251"|"4"|35|"Higher Market Gallery  12a"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HG"|"Y"|"Exeter District"|"01392436714"|"www.brandh.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
68692704|"Cube Lab Ltd"|"02080117"|292172.9|92860.8|1|""|"0001000012318273"|5|292166.6|92856.6|"4000000025351711"|"5"|7.6|"14"|"Castle Street"|"Exeter"|"Devon"|"EX4 3PT"|"Y"|"Exeter District"|"01392215400"|"www.thecubelab.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
64214324|"Henry Tomkins Leather"|"02080124"|292822.4|93653.8|1|""|"0001000012321148"|4|292818.6|93669.9|"4000000025295486"|"5"|16.6|"17"|"Prospect Park"|"Exeter"|"Devon"|"EX4 6NA"|"Y"|"Exeter District"|"01392496620"|""|""|""|""|"118 Information"|"01-DEC-2014"
64122940|"Opus Mosaic"|"09480680"|291747.4|92337.5|1|""|"0001000012291759"|7|291735.3|92347.2|"4000000025320942"|"6"|15.5|"120"|"Fore Street"|"Exeter"|"Devon"|"EX4 3JQ"|"Y"|"Exeter District"|"01392496393"|""|""|""|""|"118 Information"|"01-DEC-2014"
68777440|"Pennsylvania Management Company Exeter Ltd"|"02110191"|292430.5|93390.4|1|""|"0001000012324610"|3|292411.4|93394.5|"4000000025321281"|"3"|19.5|"14"|"Pennsylvania Road"|"Exeter"|"Devon"|"EX4 6BH"|"Y"|"Exeter District"|"01392439644"|""|""|""|""|"118 Information"|"01-DEC-2014"
75442398|"Exeter Physio"|"05280345"|292851.8|92756.7|1|""|"0001000012317591"|2|292831.2|92761.7|"4000000025447674"|"1"|21.2|"1"|"Lower Summerlands"|"Exeter"|"Devon"|"EX1 2LJ"|"Y"|"Exeter District"|"01392211066"|"www.exeterphysio.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
75497157|"St James Road"|"05280373"|292655.2|93400.5|1|""|"0001000012323115"|4|292665.8|93417.4|"4000000025336270"|"3"|19.9|"15"|"St. James Road"|"Exeter"|"Devon"|"EX4 6PY"|"Y"|"Exeter District"|"01392670160"|""|""|""|""|"118 Information"|"01-DEC-2014"
85543770|"Beaverbrooks the Jewellers Ltd"|"09460659"|292269.6|92782|1|""|"1000002070809085"|2|292235|92830.5|"4000000025295481"|"8"|59.6|"23"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Y"|"Exeter District"|"01392257774"|"www.beaverbrooks.co.uk"|"Beaverbrooks"|""|""|"118 Information"|"01-DEC-2014"
85582882|"Randstad Care"|"02050078"|292028.2|92643.9|1|""|"1000002070862926"|1|292045.7|92612.9|"4000000025447581"|"4"|35.6|"20"|"Cathedral Yard"|"Exeter"|"Devon"|"EX1 1HB"|"Y"|"Exeter District"|"01392453789"|"www.randstad.co.uk"|"Randstad"|""|""|"118 Information"|"01-DEC-2014"
95708994|"Switch Systems Ltd"|"02040065"|292376.9|92526.8|1|""|"0001000012317685"|4|292342.8|92540.4|"4000000025306051"|"5"|36.7|"31-32"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1NX"|"Y"|"Exeter District"|"01392927001"|"www.switchsystems.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
96557650|"Quay Toning & Fitness"|"04240293"|291949.9|92083.1|1|""|"0001000012292006"|5|291948|92114|"4000000025450496"|"1"|31|"38"|"Commercial Road"|"Exeter"|"Devon"|"EX2 4AE"|"Y"|"Exeter District"|"01392422502"|"www.quaytoning.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
97784705|"The Salty Pigeon"|"01020043"|292690.6|92382.3|1|""|"0001000012318634"|5|292691.6|92365.7|"4000000025321105"|"4"|16.6|"29"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Y"|"Exeter District"|"01392435883"|"www.thesaltypigeon.co.uk"|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-DEC-2014"
104561173|"The 5 Juice Bar"|"01020013"|291884.5|92690.8|1|""|"0001000012290387"|5|291852|92728.2|"4000000025335970"|"10"|49.6|""|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HP"|"Y"|"Exeter District"|"01392495921"|""|""|""|""|"118 Information"|"01-DEC-2014"
103816969|"Interaction Recruitment"|"02050078"|291938.6|92632.3|1|""|"0001000012290372"|3|291957.9|92611|"4000000025460692"|"1"|28.8|"22b"|"Waterbeer Street"|"Exeter"|"Devon"|"EX4 3EH"|"Y"|"Exeter District"|"01392427666"|"www.irweb.co.uk"|"Interaction Recruitment"|""|""|"118 Information"|"01-DEC-2014"
107636517|"The Bill Douglas Cinema Museum"|"03170248"|291832.8|93764.9|1|""|"0001000012293512"|5|291883.6|93725.4|"5000005102987203"|"2"|64.4|"Old Library"|"Prince of Wales Road"|"Exeter"|"Devon"|"EX4 4SB"|"Y"|"Exeter District"|"01392724321"|"www.exeter.ac.uk/bdc"|""|""|""|"118 Information"|"01-DEC-2014"
107641632|"Creative Borders Ltd"|"02080115"|292445.8|92643.2|1|""|"0001000012317867"|4|292409.6|92661.3|"4000000025321239"|"3"|40.4|"4"|"Barnfield Crescent"|"Exeter"|"Devon"|"EX1 1QT"|"Y"|"Exeter District"|"01392690072"|"www.creative-borders.com"|""|""|""|"118 Information"|"01-DEC-2014"
105224301|"Exeter Community Centre Trust Ltd"|"06340456"|291584.8|92832.6|1|""|"0001000012290670"|3|291601.7|92845.9|"4000000025351645"|"6"|21.5|"17"|"St. Davids Hill"|"Exeter"|"Devon"|"EX4 3RG"|"Y"|"Exeter District"|"01392420549"|"www.eccentre.org"|""|""|""|"118 Information"|"01-DEC-2014"
108275119|"Savills Plc"|"02110190"|292443.6|92546.4|1|""|"0001000012317697"|5|292453.4|92575.9|"4000000025321100"|"6"|31.1|"The Forum"|"Barnfield Road"|"Exeter"|"Devon"|"EX1 1QR"|"Y"|"Exeter District"|"01392455700"|"www.savills.co.uk"|"Savills"|""|""|"118 Information"|"01-DEC-2014"
108294299|"Jack & Jones"|"09460656"|292212|92839|1|""|"0001000012318238"|6|292223.8|92822.5|"4000000025295481"|"8"|20.3|"Unit 247b High Street"|""|"Exeter"|"Devon"|"EX4 3PZ"|"N"|"Exeter District"|"01392285270"|"www.jackjones.com"|"Jack & Jones"|""|""|"118 Information"|"01-DEC-2014"
110620641|"Hawkin's Bazaar"|"09480686"|291968.1|92746|1|""|"0001000012290872"|3|291984.8|92759.8|"4000000025321251"|"4"|21.7|"19"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HW"|"Y"|"Exeter District"|"01392426284"|"www.hawkin.com"|"Hawkin's Bazaar"|""|""|"118 Information"|"01-DEC-2014"
114133799|"Artigiano Retail Ltd"|"01020013"|292228.7|92853.3|1|""|"1000002070862927"|1|292241.6|92835.2|"4000000025295481"|"8"|22.2|"248"|"High Street"|"Exeter"|"Devon"|"EX4 3PZ"|"Y"|"Exeter District"|"01392499169"|"www.artigiano.uk.com"|""|""|""|"118 Information"|"01-DEC-2014"
123131322|"Digibug Ltd"|"02080117"|292379.6|92632.9|1|""|"0001000012317859"|4|292363.4|92635.8|"4000000025346018"|"4"|16.4|"23"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1QL"|"Y"|"Exeter District"|"01392696392"|"www.digibug.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
123129373|"Warehouse"|"09460656"|292257.9|92728.3|1|""|"1000002070809040"|3|292330.6|92717.4|"4000000025460689"|"1"|73.5|"9"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1GG"|"Y"|"Exeter District"|"01392437653"|"www.warehouse.co.uk"|"Warehouse"|""|""|"118 Information"|"01-DEC-2014"
64007142|"Electricity Sub Station"|"06340433"|292423|93003|2|""|"Not Assigned"|0|292422.2|93003.8|"4000000025321232"|"5"|1.1|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
64074759|"Electricity Sub Station"|"06340433"|292541|93120|2|""|"Not Assigned"|0|292542.5|93118.5|"4000000025321243"|"5"|2.1|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
68587204|"Letter Box"|"06340457"|291402|93574|1|""|"1000002062031692"|5|291397.3|93570|"4000000025306023"|"6"|6.2|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
68658640|"Tennis Courts"|"04240305"|292372|93983|1|""|"1000002062255940"|6|292354|93944.6|"5000005105559474"|"1"|42.4|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
78429285|"Works"|"07410542"|291759|92748|2|""|"Not Assigned"|0|291779.3|92735.2|"4000000025321020"|"4"|24|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
111316249|"Pcs"|"06340461"|292493|92861|1|""|"1000002070862690"|2|292497.1|92830.6|"4000000025321219"|"3"|30.7|""|""|""|"Devon"|"EX1"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
95350856|"The Olive Tree"|"01020043"|291632.8|93055.1|1|""|"0001000012294393"|3|291646.8|93061.5|"4000000025321012"|"4"|15.4|"6-8"|"Bystock Terrace"|"Exeter"|"Devon"|"EX4 4HY"|"Y"|"Exeter District"|""|""|""|"Restaurant Type"|"Mediterranean Restaurant"|"Local Data Company"|"01-DEC-2014"
95537830|"Devon & Exeter Institution"|"04250314"|292155.4|92613.8|1|""|"0001000012317758"|4|292145|92601.7|"4000000025450492"|"3"|16|"7"|"Cathedral Close"|"Exeter"|"Devon"|"EX1 1EZ"|"Y"|"Exeter District"|""|"www.devonandexeterinstitution.org"|""|""|""|"Local Data Company"|"01-DEC-2014"
95537560|"Hampton Place Dental Practise"|"05280368"|292334|93031.4|1|""|"0001000012323923"|3|292314.4|93034.8|"4000000025336184"|"4"|19.8|"54"|"Longbrook Street"|"Exeter"|"Devon"|"EX4 6AH"|"Y"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-DEC-2014"
104032967|"Sharps"|"09480682"|292471.1|92963|1|""|"0001000012318187"|6|292452.1|92982.7|"4000000025306105"|"6"|27.4|"164-166"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RH"|"Y"|"Exeter District"|"01392433065"|"www.sharps.co.uk"|"Sharps"|""|""|"Local Data Company"|"01-DEC-2014"
109129663|"Store Twenty One"|"09460656"|292379.2|92882.7|1|""|"0001000012318171"|5|292366|92900.8|"4000000025306105"|"6"|22.4|"188"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RD"|"Y"|"Exeter District"|""|"www.storetwentyone.co.uk"|"Store Twenty One"|""|""|"Local Data Company"|"01-DEC-2014"
123173645|"The Pepper Pod"|"09470669"|291713.9|92360.2|1|""|"1000002070862635"|1|291733.3|92344.7|"4000000025320942"|"6"|24.8|"6 McCoys Arcade"|"Fore Street"|"Exeter"|"Devon"|"EX4 3AN"|"Y"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-DEC-2014"
16153796|"Public Telephone"|"06340460"|291446|93528|1|""|"Not Assigned"|0|291436.5|93521.7|"4000000025306022"|"4"|11.4|"Junction Of Prince Of Wales Road &New North Road"|""|"Exeter"|"Devon"|"EX4 4HH"|"N"|"Exeter District"|"01392272247"|""|""|""|""|"UK Payphone Directory"|"01-DEC-2014"
16153812|"Public Telephone"|"06340460"|292396.9|92893.4|2|""|"Not Assigned"|0|292379.7|92912|"4000000025306105"|"6"|25.4|"Outside Peacocks"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RD"|"N"|"Exeter District"|"01392273090"|""|""|""|""|"UK Payphone Directory"|"01-DEC-2014"
16154152|"Public Telephone"|"06340460"|291166|93178|3|""|"Not Assigned"|0|291166|93178|"4000000025335964"|"4"|0|"University Of Exeter"|"Brunel Close (Ground Floor)"|"Exeter"|"Devon"|"EX4 4BT"|"N"|"Exeter District"|"01392490346"|""|""|""|""|"UK Payphone Directory"|"01-DEC-2014"
110595748|"The Laurels"|"02100167"|292497.6|92703.4|1|""|"0001000012317215"|8|292501.3|92716.6|"4000000025306110"|"5"|13.7|"11-15"|"Dix's Field"|"Exeter"|"Devon"|"EX1 1QA"|"Y"|"Exeter District"|"01392677077"|""|""|""|""|"Beechwood House Publishing Ltd"|"01-DEC-2014"
17784974|"Weir"|"10560755"|291329|92584|2|""|"Not Assigned"|0|291429.5|92609.9|"4000000025288017"|"5"|103.8|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
18054088|"Car Park"|"10540736"|292799|92798|1|""|"1000002062221800"|3|292811.5|92802.4|"4000000025321267"|"5"|13.3|""|""|""|"Devon"|"EX1"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
20200649|"Blackaller Weir"|"10560755"|291415|92582|2|""|"Not Assigned"|0|291436|92589|"4000000025288017"|"5"|22.1|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-DEC-2014"
21071167|"Cash Machine (National Westminster Bank/NatWest)"|"02090141"|291856.1|93971.5|1|""|"Not Assigned"|0|291786|94064|"4000000025321421"|"7"|116.1|""|"Stocker Road"|"Exeter"|"Devon"|"EX4 4RH"|"Y"|"Exeter District"|""|""|""|"Public Accessibility"|"Unknown"|"VocaLink"|"01-DEC-2014"
32278470|"Cash Machine (Lloyds TSB Bank plc)"|"02090141"|292115.9|92777.6|1|""|"Not Assigned"|0|292131.4|92756.2|"4000000025295481"|"8"|26.4|"234"|"High Street"|"Exeter"|"Devon"|"EX4 3NL"|"Y"|"Exeter District"|""|""|""|"Public Accessibility"|"ATM inside a location that is accessible in approximate office hours, including branch customer area"|"VocaLink"|"01-DEC-2014"
105022244|"Cash Machine (Bank Machine Limited)"|"02090141"|292403.1|92963.2|1|""|"Not Assigned"|0|292417.6|92948|"4000000025306105"|"6"|21|"19a"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NN"|"Y"|"Exeter District"|""|""|""|"Public Accessibility"|"ATM inside a location that is accessible in office hours and into the evening, including branch lobby"|"VocaLink"|"01-DEC-2014"
21840971|"Lower St Germans Road"|"10590732"|292462|93703|1|""|"Not Assigned"|0|292465.4|93702.5|"4000000025321282"|"3"|3.5|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjtj"|"Department for Transport"|"01-DEC-2014"
21841043|"Cheeke Street for Bus Station"|"10590732"|292564|92959|1|""|"Not Assigned"|0|292563|92957.8|"4000000025321237"|"3"|1.6|""|""|""|"Devon"|"EX1"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmpga"|"Department for Transport"|"01-DEC-2014"
21841074|"Fore Street"|"10590732"|291866|92503|1|""|"Not Assigned"|0|291865|92503.8|"4000000025320939"|"3"|1.3|""|""|""|"Devon"|"EX4"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmgmp"|"Department for Transport"|"01-DEC-2014"
21841327|"Holloway Street"|"10590732"|292264|92116|1|""|"Not Assigned"|0|292268.6|92120.4|"4000000025336043"|"3"|6.4|""|""|""|"Devon"|"EX2"|"N"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjmd"|"Department for Transport"|"01-DEC-2014"
44146354|"Costa Coffee"|"01020013"|292185|92687|1|""|"0001000012317745"|7|292176.4|92651.7|"4000000025439407"|"3"|36.4|""|"Princesshay"|"Exeter"|"Devon"|"EX1"|"N"|"Exeter District"|""|"www.costa.co.uk"|"Costa"|""|""|"PointX"|"01-DEC-2014"
41263549|"Smythen Street"|"10540736"|291851|92368|1|""|"1000002062017613"|7|291830.5|92384.3|"4000000025458664"|"2"|26.2|"Smythen Street"|""|"Exeter"|"Devon"|"EX1 1BN"|"N"|"Exeter District"|""|""|""|""|""|"Department for Transport (Parking)"|"01-DEC-2014"
49268998|"Wi-Fi Hotspot (BT Openzone)"|"06340802"|292441.7|92408.5|1|""|"1000002070614068"|7|292440.7|92431.4|"4000000025424882"|"3"|22.9|""|"Southernhay Gardens"|"Exeter"|"Devon"|"EX1 1UH"|"Y"|"Exeter District"|""|""|""|""|""|"BT Openzone"|"01-DEC-2014"
104617371|"Wi-Fi Hotspot (The Cloud)"|"06340802"|292443.6|92546.4|1|""|"0001000012317697"|5|292453.4|92575.9|"4000000025321100"|"6"|31.1|"The Forum"|"Barnfield Road"|"Exeter"|"Devon"|"EX1 1QR"|"Y"|"Exeter District"|""|""|""|""|""|"The Cloud"|"01-DEC-2014"
105351973|"Wi-Fi Hotspot (O2 Limited)"|"06340802"|292238.3|92626.8|1|""|"1000002070802041"|6|292238.1|92614.6|"4000000025439407"|"3"|12.2|"24"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1GJ"|"Y"|"Exeter District"|""|""|""|""|""|"O2 Limited"|"01-DEC-2014"
47984370|"Bella Italia"|"01020043"|292008.4|92754.7|1|""|"0001000012318031"|4|291996.8|92745.2|"4000000025321251"|"4"|15|"92"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Y"|"Exeter District"|"01392211778"|"www.bellaitalia.co.uk"|"Bella Italia"|"Restaurant Type"|"Italian Restaurant"|"118 Information"|"01-DEC-2014"
48040248|"Pizza Hut"|"01020018"|292634.9|93169.2|1|""|"0001000012323100"|5|292646.1|93156.2|"4000000025321260"|"5"|17.2|"67"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6PH"|"Y"|"Exeter District"|"01392277666"|"www.pizzahut.co.uk"|"Pizza Hut"|""|""|"118 Information"|"01-DEC-2014"
48073215|"Clifton Inn Ltd"|"01020034"|292791.3|92886.5|1|""|"0001000012317378"|5|292807.8|92872.4|"4000000025384265"|"7"|21.7|"1"|"Clifton Road"|"Exeter"|"Devon"|"EX1 2BR"|"Y"|"Exeter District"|"01392273527"|"www.cliftoninn.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
47973087|"McDonald's Restaurant"|"01020018"|291909.3|92602.2|1|""|"0001000012290378"|5|291931.5|92583.8|"4000000025460692"|"1"|28.8|"191"|"High Street"|"Exeter"|"Devon"|"EX4 3DU"|"Y"|"Exeter District"|"01392413737"|"www.mcdonalds.co.uk"|"McDonald's"|""|""|"118 Information"|"01-DEC-2014"
48735916|"Panters"|"09480700"|292484.6|93036.4|1|""|"0001000012323822"|4|292498.7|93023.4|"4000000025321220"|"4"|19.2|"32"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NT"|"Y"|"Exeter District"|"01392201611"|"www.panters.uk.com"|""|""|""|"118 Information"|"01-DEC-2014"
48763264|"Elizabeth Ann of Exeter"|"09460657"|292114.2|92645|1|""|"0001000012317754"|4|292105.2|92633.4|"4000000025450492"|"3"|14.7|"3"|"Cathedral Close"|"Exeter"|"Devon"|"EX1 1EZ"|"Y"|"Exeter District"|"01392252876"|""|""|""|""|"118 Information"|"01-DEC-2014"
48791305|"Newtown Stores"|"09470669"|292893.7|92996.4|1|""|"0001000012317462"|6|292906.6|92984.9|"4000000025336238"|"3"|17.3|"30"|"Clifton Road"|"Exeter"|"Devon"|"EX1 2BW"|"Y"|"Exeter District"|"01392258086"|""|""|""|""|"118 Information"|"01-DEC-2014"
48783729|"The Cornish Oggy Oggy Pasty Co Ltd"|"09470661"|291985.2|92738.3|1|""|"0001000012290879"|5|291995.5|92746.8|"4000000025321251"|"4"|13.3|"18"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HW"|"Y"|"Exeter District"|"01392436502"|"www.oggyoggy.com"|"The Cornish Oggy Oggy Pasty Co Ltd"|""|""|"118 Information"|"01-DEC-2014"
48805173|"Exeter Sewing Machine Co"|"09480675"|292712.7|92810|1|""|"0001000012317513"|3|292707.2|92797.6|"4000000025321253"|"4"|13.5|"7"|"Heavitree Road"|"Exeter"|"Devon"|"EX1 2LD"|"Y"|"Exeter District"|"01392275660"|"www.exetersewing.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
48988055|"Go Mobile Store"|"09480726"|291849.2|92520.4|1|""|"0001000012290126"|4|291866.8|92506.1|"4000000025320939"|"3"|22.7|"175"|"Fore Street"|"Exeter"|"Devon"|"EX4 3AX"|"Y"|"Exeter District"|"01392277780"|"www.gomobileuk.com"|"Go Mobile"|""|""|"118 Information"|"01-DEC-2014"
48745600|"Long Tall Sally"|"09460656"|292442|92991.1|1|""|"1000002070399856"|7|292451|92981.7|"4000000025306105"|"6"|13|"31c"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NN"|"Y"|"Exeter District"|"01392413636"|"www.longtallsally.com"|"Long Tall Sally"|""|""|"118 Information"|"01-DEC-2014"
49733251|"Great Western Railway Staff Association"|"04250314"|291414.6|92030.4|1|""|"0001000012293054"|4|291438.9|91995|"4000000025335775"|"7"|43|"172"|"Cowick Street"|"Exeter"|"Devon"|"EX4 1AA"|"Y"|"Exeter District"|"01392272244"|"www.railsocialclubs.co.uk"|"Great Western Railway Staff Association"|""|""|"118 Information"|"01-DEC-2014"
54572352|"David Roche Geoconsulting Ltd"|"02060085"|291534.8|92226.2|1|""|"0001000012292066"|6|291541.2|92197.3|"4000000025345881"|"4"|29.6|"Renslade House"|"Bonhay Road"|"Exeter"|"Devon"|"EX4 3AY"|"Y"|"Exeter District"|"01392217200"|""|""|""|""|"118 Information"|"01-DEC-2014"
54780813|"Everys Solicitors"|"02090154"|292398|92545.8|1|""|"0001000012318243"|4|292409.8|92541.7|"4000000025336058"|"7"|12.5|"Hertford House"|"Southernhay Gardens"|"Exeter"|"Devon"|"EX1 1NP"|"Y"|"Exeter District"|"01392477983"|"www.everys.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
54777307|"St James Solicitors"|"02090154"|292797.6|93331.7|1|""|"0001000012323469"|4|292791.1|93324|"4000000025346153"|"4"|10.1|""|"St. James Road"|"Exeter"|"Devon"|"EX4 6PU"|"Y"|"Exeter District"|"01392204205"|""|""|""|""|"118 Information"|"01-DEC-2014"
54791952|"City Barbers"|"02100156"|291992.3|92417.5|1|""|"0001000012291422"|11|292005.1|92427.2|"4000000025346010"|"4"|16.1|"79"|"South Street"|"Exeter"|"Devon"|"EX1 1EQ"|"Y"|"Exeter District"|"01392427320"|""|""|""|""|"118 Information"|"01-DEC-2014"
54890884|"Weekes Estate Agents"|"02110190"|292788.4|92387.3|1|""|"0001000012318606"|3|292789.8|92375|"4000000025321104"|"4"|12.4|"65"|"Magdalen Road"|"Exeter"|"Devon"|"EX2 4TA"|"Y"|"Exeter District"|"01392459922"|"www.weekesestateagents.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
54799659|"Circles by John"|"02100156"|291743.2|92251.9|1|""|"0001000012291731"|5|291747.8|92261.1|"4000000025320945"|"5"|10.3|"22"|"West Street"|"Exeter"|"Devon"|"EX1 1BA"|"Y"|"Exeter District"|"01392411192"|""|""|""|""|"118 Information"|"01-DEC-2014"
55004149|"Greenslade's Service Garage"|"02130212"|291302.3|93462|1|""|"0001000012295122"|3|291277.4|93431.8|"4000000025345967"|"4"|39.1|""|"St. Davids Hill"|"Exeter"|"Devon"|"EX4 4BD"|"Y"|"Exeter District"|"01392255432"|""|""|""|""|"118 Information"|"01-DEC-2014"
54932864|"Star Lettings & Property Management"|"02110192"|292226.3|92920.5|1|""|"0001000012318106"|4|292237|92930|"4000000025321248"|"3"|14.3|"6"|"Northernhay Place"|"Exeter"|"Devon"|"EX4 3QJ"|"Y"|"Exeter District"|"01392479100"|"www.starlettings.com"|""|""|""|"118 Information"|"01-DEC-2014"
54792542|"Head Start"|"02100156"|291889.3|92732.8|1|""|"0001000012290861"|5|291875.7|92748.7|"4000000025335970"|"10"|20.9|"35a"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HL"|"Y"|"Exeter District"|"01392255277"|"www.headstartexeter.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
64229514|"Towsey Furniture"|"07370481"|291778.9|92723|1|""|"0001000012290427"|4|291773.7|92726.3|"4000000025321020"|"4"|6.1|"52"|"Northernhay Street"|"Exeter"|"Devon"|"EX4 3ER"|"Y"|"Exeter District"|"01392250015"|""|""|""|""|"118 Information"|"01-DEC-2014"
64358151|"Peninsular Onesource"|"07420598"|291747|92619|1|""|"0001000012290142"|3|291753.1|92625.7|"4000000025458638"|"2"|9.1|"17"|"Bartholomew Street East"|"Exeter"|"Devon"|"EX4 3BG"|"Y"|"Exeter District"|"01392222222"|"www.peninsular.co.uk"|""|""|""|"118 Information"|"01-DEC-2014"
68803027|"Frontiers Church Exeter"|"06340459"|291832.2|92347|1|""|"0001000012291563"|9|291818.1|92330.1|"4000000025335883"|"3"|22|"7-9"|"King Street"|"Exeter"|"Devon"|"EX1 1BQ"|"Y"|"Exeter District"|"01392211331"|"www.frontiers-exeter.org.uk"|""|"Religion"|"Evangelical (Christian)"|"118 Information"|"01-DEC-2014"
68739424|"Shilhay Community"|"01010005"|292318.2|92686.9|1|""|"0001000012317920"|4|292339.8|92682.5|"4000000025321230"|"5"|22.1|"Broadwalk House"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1TS"|"Y"|"Exeter District"|"01392421779"|"www.shilhay.org.uk"|""|""|""|"118 Information"|"01-DEC-2014"
